First Name,Last Name,Position,Jersey,Team,gamesPlayed,points,scoringPoints,goals,onePointGoals,twoPointGoals,assists,shots,shotPct,shotsOnGoal,shotsOnGoalPct,twoPointShots,twoPointShotPct,twoPointShotsOnGoal,twoPointShotsOnGoalPct,turnovers,causedTurnovers,groundBalls,touches,totalPasses,faceoffPct,faceoffsWon,faceoffsLost,faceoffs,saa,saves,savePct,scoresAgainst,twoPointGoalsAgainst,numPenalties,pim,powerPlayGoals,powerPlayShots,powerPlayGoalsAgainst,shortHandedGoals,shortHandedShots,unassistedGoals,assistedGoals
Graham,Bundy,M,0,Outlaws,10,9,7,4,1,3,2,38,0.10526315789473684,22,0.5789473684210527,22,0.13636363636363635,13,0.5909090909090909,3,1,5,226,185,0,0,0,0,0,0,0,0,0,2,1,1,4,0,0,1,1,3
Coulter,Mackesy,A,91,Cannons,8,20,15,15,15,0,5,54,0.2777777777777778,35,0.6481481481481481,4,0,2,0.5,11,1,10,247,182,0,0,0,0,0,0,0,0,0,3,2,3,4,0,0,0,6,9
Dyson,Williams,M,51,Archers,10,13,12,12,12,0,1,28,0.42857142857142855,23,0.8214285714285714,1,0,0,0,6,0,5,76,42,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,8
Colin,Kirst,G,5,Cannons,10,0,0,0,0,0,0,2,0,1,0.5,2,0,1,0.5,8,2,21,165,155,0,0,0,0,13.844706865921204,133,0.5,138,5,1,1,0,0,12,0,0,0,0
Owen,Grant,LSM,81,Cannons,10,5,3,2,1,1,2,10,0.2,7,0.7,6,0.16666666666666666,4,0.6666666666666666,2,11,16,49,37,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,1
Logan,Wisnauskas,A,12,Outlaws,10,21,13,13,13,0,8,43,0.3023255813953488,31,0.7209302325581395,3,0,2,0.6666666666666666,20,0,8,250,187,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,3,10
Adam,Charalambides,A,8,Chaos,9,16,14,14,14,0,2,50,0.28,31,0.62,2,0,1,0.5,18,1,7,271,203,0,0,0,0,0,0,0,0,0,5,3.5,2,4,0,0,0,6,8
Jackson,Eicher,A,19,Chaos,10,28,19,18,17,1,9,70,0.2571428571428571,41,0.5857142857142857,9,0.1111111111111111,7,0.7777777777777778,16,0,6,228,142,0,0,0,0,0,0,0,0,0,1,0.5,2,5,0,0,0,6,12
Dylan,Hess,SSDM,8,Waterdogs,10,2,1,1,1,0,1,6,0.16666666666666666,3,0.5,2,0,0,0,0,4,11,73,67,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AJ,Pilate,D,46,Outlaws,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greg,Langermeier,SSDM,38,Chaos,9,2,0,0,0,0,2,5,0,0,0,0,0,0,0,4,4,8,56,47,0.3333333333333333,1,2,3,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0
Matt,Traynor,M,2,Atlas,10,20,12,12,12,0,8,52,0.23076923076923078,29,0.5576923076923077,2,0,2,1,13,2,16,189,124,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,5,7
Christian,Mazur,SSDM,85,Whipsnakes,10,1,1,1,1,0,0,5,0.2,2,0.4,1,0,0,0,1,4,13,69,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Josh,Zawada,A,79,Chaos,8,14,9,9,9,0,5,31,0.2903225806451613,23,0.7419354838709677,0,0,0,0,14,1,10,264,219,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,2,7
Kyle,Aldridge,SSDM,24,Whipsnakes,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Parnham,D,16,Outlaws,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carter,Rice,SSDM,3,Redwoods,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,68,65,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
Bryce,Ford,M,23,Archers,3,2,2,2,2,0,0,4,0.5,3,0.75,0,0,0,0,1,0,2,22,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Logan,McNaney,G,30,Outlaws,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,4,17,157,150,0,0,0,0,10.565200699569168,109,0.582887700534759,86,8,0,0,0,0,6,0,0,0,0
Cross,Ferrara,M,22,Chaos,6,5,5,5,5,0,0,22,0.22727272727272727,12,0.5454545454545454,1,0,0,0,5,0,0,69,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Xander,Dickson,A,10,Atlas,10,24,22,22,22,0,2,54,0.4074074074074074,39,0.7222222222222222,1,0,0,0,12,4,28,172,106,0,0,0,0,0,0,0,0,0,1,0.5,2,4,0,0,0,1,21
Hugh,Kelleher,M,27,Atlas,6,6,5,5,5,0,1,20,0.25,8,0.4,3,0,1,0.3333333333333333,4,0,6,75,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Jack,DiBenedetto,D,31,Waterdogs,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dylan,Molloy,A,4,Redwoods,10,32,27,26,25,1,5,87,0.2988505747126437,51,0.5862068965517241,4,0.25,2,0.5,17,2,16,301,197,0,0,0,0,0,0,0,0,0,3,1.5,3,10,0,0,0,11,15
Koby,Smith,LSM,0,Atlas,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aidan,Carroll,A,12,Whipsnakes,10,29,21,21,21,0,8,55,0.38181818181818183,42,0.7636363636363637,1,0,0,0,13,1,6,294,226,0,0,0,0,0,0,0,0,0,2,1.5,1,3,0,0,0,9,12
Brendan,Krebs,G,0,Whipsnakes,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,7,47,45,0,0,0,0,11,28,0.474576271186441,33,2,0,0,0,0,2,0,0,0,0
Jimmy,Freehill,D,5,Waterdogs,9,4,4,2,0,2,0,7,0.2857142857142857,6,0.8571428571428571,7,0.2857142857142857,6,0.8571428571428571,2,7,15,72,63,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2
Thomas,McConvey,M,12,Waterdogs,10,15,13,13,13,0,2,30,0.43333333333333335,23,0.7666666666666667,1,0,0,0,5,1,11,171,136,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,9
Alec,Stathakis,FO,73,Waterdogs,10,2,2,2,2,0,0,12,0.16666666666666666,4,0.3333333333333333,4,0,1,0.25,7,2,58,74,55,0.5282258064516129,131,114,248,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Owen,McElroy,G,24,Outlaws,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,21,0,0,0,0,13.5,18,0.4,27,0,0,0,0,0,1,0,0,0,0
Will,Mark,G,88,Atlas,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,Geppert,LSM,7,Cannons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew,McAdorey,M,2,Redwoods,10,24,15,14,13,1,9,41,0.34146341463414637,27,0.6585365853658537,4,0.25,3,0.75,12,3,16,263,210,0.3157894736842105,6,13,19,0,0,0,0,0,2,2,0,2,0,0,0,13,1
Cole,Kirst,M,47,Redwoods,1,0,0,0,0,0,0,2,0,1,0.5,0,0,0,0,1,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connor,Maher,SSDM,31,Archers,10,3,1,1,1,0,2,2,0.5,1,0.5,1,0,0,0,3,3,12,57,52,0.125,1,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Aidan,Danenza,M,88,Redwoods,6,9,9,9,9,0,0,28,0.32142857142857145,18,0.6428571428571429,2,0,0,0,7,0,4,116,81,0,0,0,0,0,0,0,0,0,1,0.5,1,3,0,0,0,2,7
Matt,Knote,G,43,Redwoods,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack,VanOverbeke,M,9,Outlaws,6,2,0,0,0,0,2,14,0,8,0.5714285714285714,0,0,0,0,5,0,2,60,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexander,Vardaro,M,19,Cannons,3,4,1,1,1,0,3,10,0.1,5,0.5,2,0,2,1,4,0,1,52,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Chayse,Ierlan,G,22,Redwoods,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,2,11,135,131,0,0,0,0,12.999999999999998,119,0.495833333333333,130,9,0,0,0,0,11,0,1,0,0
Josh,Balcarcel,M,34,Redwoods,10,9,7,7,7,0,2,22,0.3181818181818182,20,0.9090909090909091,2,0,1,0.5,7,0,6,158,129,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,6,1
Brendan,Nichtern,A,19,Redwoods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max,Merklinger,A,42,Archers,2,0,0,0,0,0,0,4,0,2,0.5,1,0,0,0,2,0,1,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Graydon,Hogg,A,45,Cannons,3,4,3,3,3,0,1,12,0.25,8,0.6666666666666666,0,0,0,0,4,0,3,52,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Chris,Conlin,D,20,Redwoods,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,28,76,75,0,0,0,0,0,0,0,0,0,2,1.5,0,0,0,0,0,0,0
Jack,Koras,M,15,Whipsnakes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emmet,Carroll,G,19,Whipsnakes,7,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,2,15,126,123,0,0,0,0,10.714817203234286,95,0.562130177514793,75,1,0,0,0,0,3,0,0,0,0
Adam,Poitras,M,51,Whipsnakes,10,13,8,8,8,0,5,32,0.25,23,0.71875,0,0,0,0,10,1,35,209,167,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,3,5
Matthew,Paolatto,FO,25,Whipsnakes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,Mazzone,LSM,6,Whipsnakes,5,0,0,0,0,0,0,2,0,1,0.5,2,0,1,0.5,0,2,6,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ajax,Zappitello,D,36,Whipsnakes,10,1,0,0,0,0,1,3,0,0,0,0,0,0,0,4,17,16,98,91,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0
Roman,Puglise,SSDM,8,Whipsnakes,8,2,1,1,1,0,1,6,0.16666666666666666,4,0.6666666666666666,1,0,1,1,3,1,11,82,73,0,0,0,0,0,0,0,0,0,6,3.5,0,0,0,0,0,1,0
Jake,Taylor,A,10,Waterdogs,9,14,11,11,11,0,3,33,0.3333333333333333,25,0.7575757575757576,0,0,0,0,9,0,12,87,45,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,7
Michael,Lampert,A,7,Waterdogs,3,1,0,0,0,0,1,3,0,2,0.6666666666666666,0,0,0,0,4,0,0,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael,Boehm,A,91,Waterdogs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack,Hannah,M,3,Waterdogs,10,17,15,15,15,0,2,59,0.2542372881355932,35,0.5932203389830508,7,0,4,0.5714285714285714,15,1,20,236,162,0,0,0,0,0,0,0,0,0,2,1.5,1,7,0,0,0,10,5
Ben,Wayer,LSM,4,Waterdogs,10,6,4,3,2,1,2,14,0.21428571428571427,7,0.5,7,0.14285714285714285,4,0.5714285714285714,6,7,27,76,56,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,2
Jake,Piseno,LSM,88,Outlaws,10,12,8,5,2,3,4,15,0.3333333333333333,7,0.4666666666666667,11,0.2727272727272727,4,0.36363636363636365,7,12,34,88,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
Luke,Wierman,FO,52,Outlaws,10,4,3,3,3,0,1,20,0.15,10,0.5,6,0,2,0.3333333333333333,10,5,78,82,52,0.5217391304347826,132,119,253,0,0,0,0,0,2,1,0,0,0,0,0,3,0
JT,Giles-Harris,D,1,Outlaws,10,1,0,0,0,0,1,2,0,2,1,1,0,1,1,4,7,13,66,60,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Jack,Gray,SSDM,20,Outlaws,4,2,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,10,9,1,1,0,1,0,0,0,0,0,1,0.5,0,0,0,0,0,1,0
Dalton,Young,M,11,Outlaws,10,17,11,11,11,0,6,25,0.44,20,0.8,0,0,0,0,7,2,8,172,140,0,0,0,0,0,0,0,0,0,1,0.5,1,2,0,0,0,6,5
Zach,Geddes,SSDM,13,Outlaws,10,5,4,3,2,1,1,9,0.3333333333333333,7,0.7777777777777778,1,1,1,1,4,7,17,86,73,0,0,2,2,0,0,0,0,0,3,1.5,0,0,0,0,0,1,2
Brennan,O'Neill,A,42,Outlaws,10,34,26,23,20,3,8,85,0.27058823529411763,49,0.5764705882352941,10,0.3,3,0.3,12,1,17,365,268,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,18,5
Garrett,Degnon,M,40,Chaos,4,6,4,4,4,0,2,18,0.2222222222222222,9,0.5,3,0,1,0.3333333333333333,2,0,5,74,54,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,2
Jack,Posey,D,43,Chaos,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,5,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dobson,M,66,Chaos,3,0,0,0,0,0,0,6,0,2,0.3333333333333333,2,0,1,0.5,5,0,1,53,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick,Rowlett,FO,73,Chaos,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,10,12,8,0.35294117647058826,24,43,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brian,Kelly,A,30,Cannons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethan,Rall,LSM,35,Cannons,10,1,1,1,1,0,0,7,0.14285714285714285,5,0.7142857142857143,3,0,1,0.3333333333333333,3,13,23,41,31,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,1,0
Zac,Tucci,FO,4,Cannons,10,5,5,4,3,1,0,13,0.3076923076923077,7,0.5384615384615384,3,0.3333333333333333,1,0.3333333333333333,5,1,46,44,26,0.4392156862745098,112,141,255,0,0,0,0,0,5,4.5,0,0,0,0,0,4,0
Mic,Kelly,M,21,Cannons,5,5,3,3,3,0,2,24,0.125,14,0.5833333333333334,1,0,0,0,6,1,3,97,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
Matt,Campbell,M,20,Cannons,10,28,20,18,16,2,8,63,0.2857142857142857,43,0.6825396825396826,15,0.13333333333333333,9,0.6,8,0,6,280,209,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,7
Ben,Ramsey,SSDM,24,Cannons,10,6,3,2,1,1,3,5,0.4,5,1,1,1,1,1,2,3,26,94,87,0,0,0,0,0,0,0,0,0,3,1.5,0,0,0,0,0,1,1
Jon,Robbins,LSM,41,Archers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beau,Pederson,SSDM,89,Archers,10,6,5,4,3,1,1,10,0.4,6,0.6,5,0.2,2,0.4,6,4,15,79,63,0.2222222222222222,4,13,18,0,0,0,0,0,3,1.5,0,0,0,0,0,2,2
Colby,Barsz,D,24,Archers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piper,Bond,SSDM,54,Archers,10,3,2,2,2,0,1,6,0.3333333333333333,4,0.6666666666666666,0,0,0,0,8,6,15,101,87,0.15384615384615385,2,11,13,0,0,0,0,0,5,3,0,0,0,0,0,0,2
Nathan,Laliberte,FO,81,Atlas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liam,Entenmann,G,44,Atlas,10,1,0,0,0,0,1,4,0,0,0,4,0,0,0,4,1,22,183,175,0,0,0,0,11.869354672528075,152,0.571428571428571,120,6,0,0,0,0,5,0,0,0,0
Connor,Shellenberger,A,1,Atlas,10,46,23,23,23,0,23,48,0.4791666666666667,37,0.7708333333333334,0,0,0,0,15,1,12,361,298,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,12,11
Chet,Comizio,SSDM,57,Atlas,9,0,0,0,0,0,0,3,0,1,0.3333333333333333,0,0,0,0,2,3,8,64,59,0,0,1,1,0,0,0,0,0,5,3,0,0,0,0,0,0,0
Reid,Bowering,M,98,Atlas,7,13,10,10,10,0,3,20,0.5,17,0.85,0,0,0,0,5,1,17,95,70,0,0,0,0,0,0,0,0,0,1,0.5,3,5,0,0,0,2,8
Tyler,Carpenter,LSM,5,Atlas,10,2,1,1,1,0,1,5,0.2,3,0.6,4,0,2,0.5,4,7,28,85,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mitchell,Dunham,D,17,Archers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Levi,Anderson,M,88,Whipsnakes,8,10,9,9,9,0,1,32,0.28125,23,0.71875,0,0,0,0,6,1,3,115,77,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,3
James,Shipley,M,19,Archers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brendan,Lavelle,D,46,Archers,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,6,34,83,80,0,0,0,0,0,0,0,0,0,2,1.5,0,0,0,0,0,0,0
Nick,Grill,LSM,8,Outlaws,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
