First Name,Last Name,Position,Jersey,Team,gamesPlayed,points,scoringPoints,goals,onePointGoals,twoPointGoals,assists,shots,shotPct,shotsOnGoal,shotsOnGoalPct,twoPointShots,twoPointShotPct,twoPointShotsOnGoal,twoPointShotsOnGoalPct,turnovers,causedTurnovers,groundBalls,touches,totalPasses,faceoffPct,faceoffsWon,faceoffsLost,faceoffs,saa,saves,savePct,scoresAgainst,twoPointGoalsAgainst,numPenalties,pim,powerPlayGoals,powerPlayShots,powerPlayGoalsAgainst,shortHandedGoals,shortHandedShots,unassistedGoals,assistedGoals
Will,Manny,A,4,Whipsnakes,10,32,16,15,14,1,16,55,0.2727272727272727,38,0.6909090909090909,4,0.25,3,0.75,11,0,15,268,202,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,3,12
Connor,Fields,A,5,Archers,10,39,28,28,28,0,11,94,0.2978723404255319,59,0.6276595744680851,2,0,1,0.5,17,4,15,370,259,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,20,8
Graeme,Hossack,D,81,Archers,10,1,0,0,0,0,1,3,0,1,0.3333333333333333,2,0,1,0.5,2,8,35,80,75,0.1875,3,13,16,0,0,0,0,0,4,3.5,0,0,0,0,0,0,0
Dox,Aitken,M,6,Atlas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeff,Teat,A,7,Atlas,10,36,11,11,11,0,25,36,0.3055555555555556,27,0.75,0,0,0,0,21,3,15,358,301,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,3,8
Trevor,Baptiste,FO,9,Atlas,10,7,5,5,5,0,2,24,0.20833333333333334,11,0.4583333333333333,2,0,1,0.5,15,1,168,176,137,0.7737226277372263,212,61,274,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Payton,Rezanka,SSDM,,Atlas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brian,Minicus,A,7,Chaos,10,24,15,15,15,0,9,59,0.2542372881355932,38,0.6440677966101694,0,0,0,0,24,2,21,367,284,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,7,8
Ryan,Lee,A,45,Redwoods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,Sexton,LSM,46,Redwoods,8,2,1,1,1,0,1,5,0.2,2,0.4,3,0,1,0.3333333333333333,3,4,13,33,25,0,0,2,2,0,0,0,0,0,3,2.5,0,0,0,0,0,0,1
Ryder,Garnsey,A,50,Redwoods,10,36,25,25,25,0,11,66,0.3787878787878788,41,0.6212121212121212,2,0,0,0,15,1,17,365,284,0,0,0,0,0,0,0,0,0,3,2.5,2,3,0,0,0,12,13
Garrett,Epple,D,52,Redwoods,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,18,26,81,75,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Jack,Kelly,G,94,Redwoods,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,6,16,166,160,0,0,0,0,11.746641074856045,121,0.521551724137931,119,8,0,0,0,0,7,0,0,0,0
Matt,DeLuca,G,1,Waterdogs,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,60,60,0,0,0,0,12.652502700756212,58,0.5,61,3,0,0,0,0,4,0,0,0,0
Kieran,McArdle,A,6,Waterdogs,10,34,20,20,20,0,14,70,0.2857142857142857,46,0.6571428571428571,2,0,1,0.5,24,1,17,330,236,0,0,0,0,0,0,0,0,0,2,2,0,6,0,0,0,8,12
Justin,Guterding,M,14,Atlas,5,1,0,0,0,0,1,7,0,4,0.5714285714285714,1,0,1,1,1,0,4,50,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elijah,Gash,D,81,Whipsnakes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael,Rexrode,D,22,Atlas,10,2,2,2,2,0,0,4,0.5,3,0.75,2,0,1,0.5,3,9,22,51,44,0,0,0,0,0,0,0,0,0,4,3.5,0,0,0,0,0,2,0
Bryan,Costabile,M,26,Atlas,10,21,16,15,14,1,5,57,0.2631578947368421,34,0.5964912280701754,15,0.06666666666666667,9,0.6,19,1,20,247,171,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,10,5
Ben,Randall,D,44,Waterdogs,10,2,2,1,0,1,0,6,0.16666666666666666,4,0.6666666666666666,6,0.16666666666666666,4,0.6666666666666666,4,10,27,87,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Christian,Scarpello,SSDM,50,Waterdogs,9,2,1,1,1,0,1,2,0.5,2,1,0,0,0,0,1,1,17,60,57,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
Ethan,Walker,A,57,Waterdogs,10,30,16,16,16,0,14,57,0.2807017543859649,41,0.7192982456140351,0,0,0,0,7,0,20,335,271,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,4,12
John,Geppert,LSM,19,Atlas,3,0,0,0,0,0,0,1,0,1,1,1,0,1,1,2,4,7,13,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeff,Conner,M,4,Waterdogs,5,4,2,2,2,0,2,4,0.5,3,0.75,0,0,0,0,0,0,1,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Jack,Traynor,A,5,Waterdogs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grayson,Sallade,SSDM,32,Whipsnakes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcus,Holman,A,1,Cannons,10,44,31,30,29,1,13,79,0.379746835443038,52,0.6582278481012658,5,0.2,2,0.4,19,4,24,409,311,0,0,0,0,0,0,0,0,0,1,0.5,1,3,0,0,0,6,24
Adam,Ghitelman,G,8,Cannons,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,30,29,0,0,0,0,15.081458494957332,22,0.458333333333333,27,1,1,1,0,0,2,0,0,0,0
Ryan,Ambler,M,13,Archers,10,11,7,7,7,0,4,24,0.2916666666666667,15,0.625,2,0,0,0,11,1,7,184,149,0,0,0,0,0,0,0,0,0,2,2.5,1,4,0,0,0,2,5
Grant,Ament,M,16,Archers,8,13,4,4,4,0,9,26,0.15384615384615385,12,0.46153846153846156,2,0,2,1,8,0,9,218,184,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,1,3
Latrell,Harris,SSDM,22,Archers,10,4,2,2,2,0,2,4,0.5,2,0.5,0,0,0,0,2,6,19,81,75,0,0,0,0,0,0,0,0,0,3,2.5,0,0,0,0,0,0,2
Stephen,Kelly,FO,24,Cannons,4,1,0,0,0,0,1,3,0,2,0.6666666666666666,1,0,1,1,4,1,23,24,17,0.40229885057471265,35,52,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom,Schreiber,M,26,Archers,10,37,20,18,16,2,17,64,0.28125,36,0.5625,15,0.13333333333333333,6,0.4,14,2,20,388,310,0,0,0,0,0,0,0,0,0,2,1,2,3,0,0,1,11,7
Warren,Jeffrey,D,27,Archers,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,7,9,42,39,0,0,0,0,0,0,0,0,0,3,2.5,0,0,0,0,0,0,0
Jared,Conners,LSM,28,Archers,9,5,4,2,0,2,1,9,0.2222222222222222,4,0.4444444444444444,7,0.2857142857142857,4,0.5714285714285714,7,9,18,52,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Jeff,Trainor,SSDM,43,Cannons,10,4,2,2,2,0,2,10,0.2,3,0.3,2,0,0,0,3,5,9,73,60,0,0,0,0,0,0,0,0,0,3,2.5,0,0,0,0,0,2,0
Tre,Leclaire,M,44,Archers,10,19,15,14,13,1,4,39,0.358974358974359,26,0.6666666666666666,5,0.2,4,0.8,10,1,16,246,197,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,5,9
Matt,McMahon,D,77,Archers,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,17,36,34,0,0,0,0,0,0,0,0,0,2,1.5,0,0,0,0,0,0,0
Challen,Rogers,M,23,Archers,8,4,3,3,3,0,1,14,0.21428571428571427,9,0.6428571428571429,1,0,1,1,9,0,5,77,54,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,2,1
Eric,Law,A,15,Atlas,10,27,22,22,22,0,5,43,0.5116279069767442,35,0.813953488372093,0,0,0,0,15,1,14,266,208,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,1,21
Jake,Carraway,M,19,Waterdogs,8,15,13,11,9,2,2,32,0.34375,23,0.71875,7,0.2857142857142857,5,0.7142857142857143,3,1,6,192,157,0,0,0,0,0,0,0,0,0,2,1,3,8,0,0,0,4,7
Charlie,Kitchen,A,11,Waterdogs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pat,Aslanian,SSDM,9,Cannons,10,1,0,0,0,0,1,3,0,1,0.3333333333333333,0,0,0,0,5,1,2,46,38,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0
Roman,Puglise,SSDM,8,Whipsnakes,9,5,5,3,1,2,0,8,0.375,3,0.375,4,0.5,2,0.5,4,2,10,65,53,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,3
Zach,Geddes,SSDM,13,Chaos,10,6,3,3,3,0,3,9,0.3333333333333333,6,0.6666666666666666,3,0,1,0.3333333333333333,3,4,19,75,63,0,0,0,0,0,0,0,0,0,3,1.5,0,0,0,0,0,1,2
Brendan,Nichtern,A,20,Chrome,2,2,1,1,1,0,1,7,0.14285714285714285,4,0.5714285714285714,0,0,0,0,11,1,1,72,54,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1
Wheaton,Jackoboice,M,15,Whipsnakes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,Piatelli,A,20,Redwoods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike,Sisselberger,FO,99,Archers,10,4,3,3,3,0,1,12,0.25,9,0.75,1,0,1,1,15,1,115,104,77,0.6811023622047244,173,78,254,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Connor,Maher,SSDM,31,Archers,10,6,5,5,5,0,1,9,0.5555555555555556,8,0.8888888888888888,0,0,0,0,4,4,16,62,49,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,5
Piper,Bond,SSDM,54,Archers,10,3,0,0,0,0,3,9,0,4,0.4444444444444444,2,0,1,0.5,7,5,15,101,85,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0
Cam,Wyers,LSM,20,Archers,5,1,1,1,1,0,0,3,0.3333333333333333,2,0.6666666666666666,0,0,0,0,1,4,5,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Gavin,Adler,D,88,Atlas,7,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,11,10,51,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Brett,Makar,LSM,43,Atlas,10,0,0,0,0,0,0,2,0,1,0.5,2,0,1,0.5,4,6,43,85,79,0,0,0,0,0,0,0,0,0,3,2.5,0,0,0,0,0,0,0
Matt,Campbell,M,20,Cannons,10,17,13,12,11,1,4,45,0.26666666666666666,28,0.6222222222222222,5,0.2,3,0.6,14,0,10,234,175,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,6,6
Will,Bowen,D,24,Chaos,10,3,1,1,1,0,2,2,0.5,1,0.5,0,0,0,0,3,15,27,92,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Tye,Kurtz,A,82,Chaos,6,13,11,11,11,0,2,32,0.34375,23,0.71875,0,0,0,0,8,2,11,129,89,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,10
Nick,Rowlett,FO,73,Chaos,9,3,2,2,2,0,1,6,0.3333333333333333,5,0.8333333333333334,0,0,0,0,9,2,81,81,66,0.52,117,106,225,0,0,0,0,0,1,0.5,0,0,0,0,0,2,0
Troy,Hettinger,LSM,9,Chrome,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,14,13,0.05555555555555555,1,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brian,Tevlin,SSDM,12,Redwoods,8,2,2,2,2,0,0,11,0.18181818181818182,3,0.2727272727272727,0,0,0,0,4,7,11,74,59,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,1,1
Cole,Kirst,M,47,Redwoods,7,18,13,13,13,0,5,35,0.37142857142857144,26,0.7428571428571429,2,0,0,0,2,0,10,150,113,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,7,6
Zach,Cole,FO,10,Redwoods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thomas,McConvey,M,12,Waterdogs,4,6,4,4,4,0,2,8,0.5,5,0.625,0,0,0,0,3,0,1,47,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Alex,Mazzone,LSM,10,Waterdogs,6,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,2,14,38,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris,Fake,D,31,Waterdogs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tucker,Dordevic,M,2,Whipsnakes,10,26,24,19,14,5,2,62,0.3064516129032258,40,0.6451612903225806,12,0.4166666666666667,7,0.5833333333333334,7,0,11,234,165,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,9,10
Petey,LaSalla,FO,22,Whipsnakes,10,2,2,2,2,0,0,8,0.25,5,0.625,1,0,0,0,11,0,108,111,92,0.5823293172690763,145,101,249,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Garrett,Leadmon,M,40,Whipsnakes,5,3,2,2,2,0,1,12,0.16666666666666666,7,0.5833333333333334,1,0,0,0,4,0,3,54,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Jake,Richard,SSDM,27,Atlas,10,0,0,0,0,0,0,2,0,1,0.5,1,0,0,0,0,3,5,62,60,0,0,1,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0
Tucker,Durkin,D,51,Atlas,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,27,26,0,0,0,0,0,0,0,0,0,2,1.5,0,0,0,0,0,0,0
Peter,Dearth,SSDM,54,Atlas,6,0,0,0,0,0,0,3,0,3,1,0,0,0,0,3,1,11,31,25,0,0,0,0,0,0,0,0,0,3,1.5,0,0,0,0,0,0,0
Cade,van Raaphorst,D,77,Cannons,7,8,8,4,0,4,0,7,0.5714285714285714,5,0.7142857142857143,7,0.5714285714285714,5,0.7142857142857143,5,7,23,83,71,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Danny,Logan,SSDM,91,Atlas,9,4,4,4,4,0,0,10,0.4,8,0.8,3,0,1,0.3333333333333333,5,2,13,71,56,0,0,4,4,0,0,0,0,0,2,1,0,0,0,0,0,0,4
Adam,Charalambides,A,45,Cannons,2,3,3,3,3,0,0,10,0.3,5,0.5,0,0,0,0,3,0,6,44,31,0,0,0,0,0,0,0,0,0,1,0.5,0,2,0,0,0,3,0
Zach,Goodrich,SSDM,14,Cannons,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,8,71,70,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
Matt,Rambo,A,9,Whipsnakes,9,25,14,14,14,0,11,47,0.2978723404255319,33,0.7021276595744681,0,0,0,0,26,2,9,238,165,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,10,4
Will,Perry,M,23,Chaos,8,5,5,5,5,0,0,30,0.16666666666666666,13,0.43333333333333335,5,0,1,0.2,2,0,4,134,102,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3
Tim,Muller,D,14,Whipsnakes,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,10,11,67,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marc,O'Rourke,M,60,Atlas,5,4,2,2,2,0,2,14,0.14285714285714285,8,0.5714285714285714,2,0,2,1,4,0,1,66,48,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
Connor,DeSimone,A,3,Archers,2,1,1,1,1,0,0,7,0.14285714285714285,5,0.7142857142857143,0,0,0,0,1,0,1,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ryan,Kennedy,LSM,35,Redwoods,9,1,1,1,1,0,0,2,0.5,2,1,1,0,1,1,3,3,8,28,23,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Anthony,DeMaio,M,77,Redwoods,4,1,1,1,1,0,0,13,0.07692307692307693,8,0.6153846153846154,1,0,1,1,0,0,1,49,36,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
Zac,Tucci,FO,8,Waterdogs,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,3,3,1,0.2857142857142857,4,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brendan,Krebs,G,0,Whipsnakes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,11,72,70,0,0,0,0,11.75,54,0.551020408163265,47,3,0,0,0,0,2,0,0,0,0
Chris,Merle,SSDM,23,Redwoods,6,0,0,0,0,0,0,1,0,1,1,0,0,0,0,4,1,9,40,35,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
